Date,Ticker,AssetClass,Adjusted_close,Close,Country,High,Low,Open,Volume,amihud_illiquidity,de_slope_proxy,global_yc_level,high_low_spread_22d,is_tradable,jp_slope_proxy,log_return_1d,log_return_1d_raw,log_return_20d,log_return_20d_raw,log_return_5d,log_return_5d_raw,mom_12m,mom_3m,mom_6m,price_to_52w_high,rolling_median_dollar_vol,rolling_median_price,rolling_zero_vol_frac,spread_us_de_slope,spread_us_jp_slope,spread_us_uk_slope,target_fwd,uk_slope_proxy,vol_10d,vol_22d,vol_60d,volume_ratio,yc_level,yc_slope,yc_slope_zscore
1999-04-15,AA,equity,41.6281,50.3645,USA,52.8798,49.3702,49.8381,6.874666e+06,0.0015283788,,,0.04185585,True,,0.010507094,0.010507094,0.315554,0.315554,0.22430569,0.22430569,,-0.0936754475628356,,1.0,3.2418328e+07,31.93425,0.0,,,,-0.02112576,,0.044826444,0.03812203,0.030665092,4.764831,,,
1999-04-16,AA,equity,40.7579,49.3116,USA,49.8381,48.0247,49.6041,4.464e+06,0.0047324733,,,0.0418765,True,,-0.02112576,-0.02112576,0.25999504,0.25999504,0.18445893,0.18445893,,-0.0332872675957017,,0.9790958,3.2418328e+07,32.176003,0.0,,,,0.037255596,,0.04616063,0.03883615,0.030618558,2.7709842,,,
1999-04-19,AA,equity,42.305,51.1835,USA,53.3478,49.7211,49.9551,3.027733e+06,0.012304783,,,0.043465015,True,,0.037255596,0.037255596,0.25507453,0.25507453,0.19358537,0.19358537,,-0.0510117111428068,,1.0,3.2418328e+07,32.466103,0.0,,,,-0.033704307,,0.045149412,0.03883464,0.030917734,1.7735982,,,
1999-04-20,AA,equity,40.9029,49.4871,USA,50.5985,48.8437,50.54,2.4892e+06,0.013540217,,,0.04315333,True,,-0.033704307,-0.033704307,0.24525255,0.24525255,0.12445388,0.12445388,,-0.0086912133263732,,0.9668574,3.2418328e+07,32.6837,0.0,,,,-0.0047395173,,0.049086493,0.039919306,0.030926421,1.3917005,,,
1999-04-21,AA,equity,40.7095,49.2531,USA,50.3645,49.1361,49.7211,1.518467e+06,0.0031212515,,,0.042568106,True,,-0.0047395173,-0.0047395173,0.27431142,0.27431142,-0.011806893,-0.011806893,,-0.0082852194814294,,0.96228576,3.2418328e+07,32.9254,0.0,,,,0.016490819,,0.0472842,0.039480075,0.030854022,0.83358973,,,
1999-04-22,AA,equity,41.3864,50.072,USA,51.4175,49.2531,49.3702,1.285667e+06,0.012826664,,,0.042967934,True,,0.016490819,0.016490819,0.26610893,0.26610893,-0.0058231684,-0.0058231684,,-0.0426702302593726,,0.9782862,4.177796e+07,33.578102,0.0,,,,0.009302725,,0.045087885,0.038769525,0.030893946,0.69347197,,,
1999-04-23,AA,equity,41.7732,50.54,USA,50.9494,49.2531,49.2531,989733.0,0.009399228,,,0.042956397,True,,0.009302725,0.009302725,0.24834152,0.24834152,0.024605317,0.024605317,,0.0144766838594305,,0.9874294,4.6063532e+07,33.964897,0.0,,,,-0.013986651,,0.045258515,0.03742761,0.030768368,0.5313565,,,
1999-04-26,AA,equity,41.193,49.8381,USA,50.4815,49.3702,50.423,763533.0,0.018318333,,,0.04202492,True,,-0.013986651,-0.013986651,0.2736954,0.2736954,-0.026636932,-0.026636932,,0.0188022826453431,,0.9737147,4.6063532e+07,34.44835,0.0,,,,0.039131496,,0.046455454,0.037790455,0.030762061,0.41304952,,,
1999-04-27,AA,equity,42.8369,51.827,USA,52.7044,49.8381,49.8381,1.705867e+06,0.022939358,,,0.042594146,True,,0.039131496,0.039131496,0.28093424,0.28093424,0.04619887,0.04619887,,-0.0219705596061277,,1.0,5.1627652e+07,35.48785,0.0,,,,0.113005,,0.046635836,0.038107432,0.031079764,0.8992051,,,
1999-04-28,AA,equity,47.9618,58.0275,USA,59.2558,52.2363,52.4119,4.368467e+06,0.025868343,,,0.04685708,True,,0.113005,0.113005,0.4227502,0.4227502,0.1639434,0.1639434,,0.0274645088752729,,1.0,5.284084e+07,38.41295,0.0,,,,0.042433783,,0.041692108,0.04190438,0.034026537,2.1030116,,,
1999-04-29,AA,equity,50.0408,60.5427,USA,61.4201,58.0859,58.0859,4.685067e+06,0.0090572415,,,0.04767567,True,,0.042433783,0.042433783,0.451434,0.451434,0.18988635,0.18988635,,-0.0248091266458716,,1.0,5.4011476e+07,40.7337,0.0,,,,-0.03840949,,0.04250613,0.04211429,0.034225196,2.0719566,,,
1999-04-30,AA,equity,48.1552,58.2614,USA,60.8352,57.3255,60.3673,3.0198e+06,0.012719216,,,0.04876143,True,,-0.03840949,-0.03840949,0.42063928,0.42063928,0.14217414,0.14217414,,-0.0090906038668032,,0.9623188,5.5202096e+07,40.8304,0.0,,,,-0.024392178,,0.044592373,0.042688064,0.034694817,1.267957,,,
1999-05-03,AA,equity,46.9948,56.8576,USA,58.9633,56.565,58.2614,1.745333e+06,0.013975659,,,0.04975134,True,,-0.024392178,-0.024392178,0.39931002,0.39931002,0.13176861,0.13176861,,-0.0091967034159072,,0.9391297,5.87032e+07,41.04795,0.0,,,,0.009217977,,0.045679547,0.04369118,0.03459832,0.7145878,,,
1999-05-04,AA,equity,47.43,57.384,USA,58.7293,56.5065,56.6235,2.645e+06,0.0034850575,,,0.050810885,True,,0.009217977,0.009217977,0.4008899,0.4008899,0.10185509,0.10185509,,0.0013563849913429,,0.9478266,6.744504e+07,41.193,0.0,,,,-0.014992689,,0.043001097,0.04337363,0.034429528,1.0437521,,,
1999-05-05,AA,equity,46.7242,56.3311,USA,57.3255,55.9216,57.3255,1.677667e+06,0.00893663,,,0.051311817,True,,-0.014992689,-0.014992689,0.31680235,0.31680235,-0.026142595,-0.026142595,,-0.0113570996149553,,0.93372214,7.573085e+07,41.2897,0.0,,,,0.05750432,,0.04363645,0.04372826,0.03446341,0.6611522,,,
1999-05-06,AA,equity,49.4898,59.6653,USA,59.6653,55.4537,56.2725,1.543733e+06,0.037250172,,,0.053591203,True,,0.05750432,0.05750432,0.39729682,0.39729682,-0.011072059,-0.011072059,,0.0151387383959926,,0.988989,7.739334e+07,41.507248,0.0,,,,0.001958084,,0.04579363,0.044457972,0.035093248,0.60816556,,,
1999-05-07,AA,equity,49.5868,59.7823,USA,60.1332,58.1444,58.8463,1.4652e+06,0.0013363936,,,0.052401055,True,,0.001958084,0.001958084,0.3805339,0.3805339,0.029295513,0.029295513,,-0.0391072151924958,,0.99092746,7.739334e+07,41.700653,0.0,,,,0.018420963,,0.046004917,0.04322578,0.034963876,0.5701663,,,
1999-05-10,AA,equity,50.5087,60.8936,USA,61.8881,59.6653,59.7238,1.973933e+06,0.009332112,,,0.052879445,True,,0.018420963,0.018420963,0.3708257,0.3708257,0.072108656,0.072108656,,-0.0098858860505367,,1.0,8.0204616e+07,42.0391,0.0,,,,0.0,,0.04469075,0.042288218,0.034974765,0.7611929,,,
1999-05-11,AA,equity,50.5087,60.8936,USA,62.6486,60.0162,62.59,1.9682e+06,0.0,,,0.05385007,True,,0.0,0.0,0.33539852,0.33539852,0.06289068,0.06289068,,0.0226926911288016,,1.0,9.07164e+07,42.57095,0.0,,,,-0.03519428,,0.04458023,0.042481706,0.034812625,0.75275564,,,
1999-05-12,AA,equity,48.762,58.7879,USA,60.3673,58.7879,59.9578,1.440533e+06,0.024431432,,,0.053207655,True,,-0.03519428,-0.03519428,0.16868298,0.16868298,0.042689085,0.042689085,,0.0779213534059894,,0.96541786,9.07164e+07,44.78055,0.0,,,,-0.01302075,,0.031696156,0.043894015,0.034557972,0.5802541,,,
1999-05-13,AA,equity,48.1312,58.0275,USA,58.8463,57.8519,58.6124,1.030733e+06,0.012632515,,,0.051170673,True,,-0.01302075,-0.01302075,0.14515515,0.14515515,-0.027835986,-0.027835986,,0.2329947797102585,,0.95292884,9.07164e+07,46.8595,0.0,,,,0.008033157,,0.028454106,0.04404888,0.034449607,0.47056982,,,
1999-05-14,AA,equity,48.5194,58.4954,USA,59.7823,57.267,57.5594,1.172467e+06,0.0068515,,,0.045905665,True,,0.008033157,0.008033157,0.17431405,0.17431405,-0.021760913,-0.021760913,,0.2708465196921661,,0.96061474,8.0204616e+07,47.212402,0.0,,,,0.009950432,,0.025866484,0.03521627,0.034261767,0.57876265,,,
1999-05-17,AA,equity,49.0046,59.0804,USA,59.5483,57.8519,59.4313,1.015333e+06,0.009800166,,,0.044098943,True,,0.009950432,0.009950432,0.1470089,0.1470089,-0.030231442,-0.030231442,,0.3029394503770155,,0.970221,7.739334e+07,47.6959,0.0,,,,-0.030153427,,0.024394933,0.03521416,0.03425546,0.52739185,,,
1999-05-18,AA,equity,47.549,57.3255,USA,58.6709,56.6235,58.6124,949667.0,0.03175158,,,0.04402876,True,,-0.030153427,-0.030153427,0.15055977,0.15055977,-0.06038487,-0.06038487,,0.3823040311730068,,0.94140214,7.473654e+07,47.7554,0.0,,,,-0.0040904474,,0.026572783,0.035612926,0.03458625,0.5138279,,,
1999-05-19,AA,equity,47.3549,57.0915,USA,58.3784,56.7406,56.9745,1.307933e+06,0.0031274133,,,0.04212329,True,,-0.0040904474,-0.0040904474,0.15120885,0.15120885,-0.029281035,-0.029281035,,0.290617710150044,,0.93755925,7.286431e+07,47.7554,0.0,,,,-0.04505666,,0.026097288,0.03502666,0.03457976,0.7117254,,,
1999-05-20,AA,equity,45.2686,54.5762,USA,57.267,54.2838,56.6235,1.164467e+06,0.038692947,,,0.04295025,True,,-0.04505666,-0.04505666,0.08966136,0.08966136,-0.06131695,-0.06131695,,0.2680704251794852,,0.8962535,7.144893e+07,47.7554,0.0,,,,0.027485808,,0.021281514,0.035703037,0.03521364,0.63575333,,,
1999-05-21,AA,equity,46.5301,56.0971,USA,56.565,55.1026,55.3366,1.158333e+06,0.023728762,,,0.043018464,True,,0.027485808,0.027485808,0.10784444,0.10784444,-0.0418643,-0.0418643,,0.2862506216844729,,0.9212294,7.144893e+07,47.7554,0.0,,,,0.006236667,,0.024078041,0.035961322,0.035264738,0.6295071,,,
1999-05-24,AA,equity,46.8212,56.4481,USA,57.384,55.2196,55.2196,1.085067e+06,0.0057477253,,,0.042811338,True,,0.006236667,0.006236667,0.12806776,0.12806776,-0.045578063,-0.045578063,,0.3051351242153077,,0.9269928,7.144893e+07,47.7554,0.0,,,,-0.059783388,,0.022967227,0.03588626,0.035156414,0.5845825,,,
1999-05-25,AA,equity,44.1041,53.1723,USA,56.5065,53.1139,56.2141,1.073133e+06,0.055709206,,,0.044085875,True,,-0.059783388,-0.059783388,0.02915288,0.02915288,-0.07520802,-0.07520802,,0.2831311328534389,,0.87319803,7.144893e+07,47.7554,0.0,,,,0.014201257,,0.028003292,0.03847682,0.03612987,0.58817816,,,
1999-05-26,AA,equity,44.7349,53.9327,USA,55.2196,52.9383,53.1723,1.310933e+06,0.010832939,,,0.044991586,True,,0.014201257,0.014201257,-0.069650866,-0.069650866,-0.05691632,-0.05691632,,0.3473392462860072,,0.88568705,7.144893e+07,47.7554,0.0,,,,-0.017505728,,0.028119275,0.038371973,0.035578035,0.784226,,,
1999-05-27,AA,equity,43.9586,52.9969,USA,53.8157,52.2949,53.8157,1.668867e+06,0.010489589,,,0.043753397,True,,-0.017505728,-0.017505728,-0.12959038,-0.12959038,-0.029365385,-0.029365385,,0.5308634399193322,,0.87031734,7.144893e+07,47.7554,0.0,,,,-0.029117221,,0.02823281,0.037780475,0.035517633,1.0973493,,,
1999-05-28,AA,equity,42.6971,51.4759,USA,52.8798,50.9494,52.6458,1.5392e+06,0.018917114,,,0.039719984,True,,-0.029117221,-0.029117221,-0.12029811,-0.12029811,-0.08596841,-0.08596841,,0.5634426333647622,,0.8453415,6.798133e+07,47.489502,0.0,,,,0.08492553,,0.02817665,0.02884125,0.03580861,1.063875,,,
1999-06-01,AA,equity,46.4816,56.0386,USA,56.2141,52.8798,53.3478,1.9286e+06,0.04403481,,,0.03996214,True,,0.08492553,0.08492553,-0.010980397,-0.010980397,-0.007279548,-0.007279548,,0.5709784083131106,,0.9202692,6.798133e+07,47.39245,0.0,,,,-0.010493463,,0.041651163,0.033271592,0.03714938,1.3246335,,,
1999-06-02,AA,equity,45.9964,55.4537,USA,55.98,54.5762,55.6876,1.1286e+06,0.0092977695,,,0.038416218,True,,-0.010493463,-0.010493463,-0.030691838,-0.030691838,0.042010378,0.042010378,,0.5677422721016843,,0.9106629,6.382821e+07,47.17485,0.0,,,,0.009449493,,0.040802293,0.032391667,0.0371025,0.8177491,,,
1999-06-03,AA,equity,46.4331,55.98,USA,56.4481,55.1026,55.3951,760533.0,0.01242483,,,0.03762552,True,,0.009449493,0.009449493,-0.006249655,-0.006249655,0.037258614,0.037258614,,0.5670947028980278,,0.91930896,6.0290748e+07,47.08805,0.0,,,,0.03490982,,0.040998064,0.03208396,0.03650892,0.56999797,,,
1999-06-04,AA,equity,48.0827,57.9689,USA,57.9689,55.8046,55.863,580733.0,0.06011337,,,0.037601314,True,,0.03490982,0.03490982,-0.028844157,-0.028844157,0.08967416,0.08967416,,0.5029609577647085,,0.9519686,5.776593e+07,47.08805,0.0,,,,-0.014228456,,0.03942798,0.032913156,0.036602236,0.4515376,,,
1999-06-07,AA,equity,47.4034,57.1499,USA,57.6764,56.6235,56.6235,720933.0,0.019736169,,,0.037311763,True,,-0.014228456,-0.014228456,-0.0450307,-0.0450307,0.10456292,0.10456292,,0.6170653316778096,,0.9385195,5.5392376e+07,47.37915,0.0,,,,0.032230023,,0.03911125,0.03289629,0.03670856,0.5772498,,,
1999-06-08,AA,equity,48.9561,59.0218,USA,59.2558,57.0915,57.384,704400.0,0.045755286,,,0.035676975,True,,0.032230023,0.032230023,-0.031221638,-0.031221638,0.051867414,0.051867414,,0.6924227168441985,,0.96926075,5.3305572e+07,47.37915,0.0,,,,-0.0009932037,,0.04028076,0.031214798,0.03624576,0.5942131,,,
1999-06-09,AA,equity,48.9075,58.9633,USA,59.6653,58.5539,59.0218,985467.0,0.0010078509,,,0.035003018,True,,-0.0009932037,-0.0009932037,-0.032214843,-0.032214843,0.061367676,0.061367676,,0.6795476928494342,,0.96829855,5.2312664e+07,47.37915,0.0,,,,0.027400147,,0.033598766,0.031210104,0.036267262,0.8672621,,,
1999-06-10,AA,equity,50.2661,60.6012,USA,61.1861,58.9633,59.0218,1.414067e+06,0.019376837,,,0.035022445,True,,0.027400147,0.027400147,0.030379588,0.030379588,0.07931833,0.07931833,,0.6741643294357322,,0.9951969,5.2312664e+07,47.37915,0.0,,,,-0.027400147,,0.034023963,0.031528153,0.036335994,1.2459034,,,
1999-06-11,AA,equity,48.9075,58.9633,USA,60.6597,58.3784,60.6012,1.1704e+06,0.023410924,,,0.034813747,True,,-0.027400147,-0.027400147,0.01600019,0.01600019,0.017008364,0.017008364,,0.6865369786159916,,0.96829855,5.2312664e+07,47.37915,0.0,,,,0.031254146,,0.035093352,0.032055877,0.036442358,1.0249076,,,
1999-06-14,AA,equity,50.4602,60.8352,USA,60.8936,58.7293,58.7293,973667.0,0.032099422,,,0.03525354,True,,0.031254146,0.031254146,0.039221182,0.039221182,0.062490966,0.062490966,,0.6481819459010449,,0.99903977,5.135784e+07,47.37915,0.0,,,,-0.0048193336,,0.032592285,0.03185626,0.036405485,0.8601172,,,
1999-06-15,AA,equity,50.2176,60.5427,USA,61.0692,59.9578,60.8352,928467.0,0.005190635,,,0.035313714,True,,-0.0048193336,-0.0048193336,0.024451416,0.024451416,0.025441611,0.025441611,,0.6587319058501702,,0.99423665,5.135784e+07,47.37915,0.0,,,,0.0038556736,,0.022519685,0.031725273,0.036160093,0.82334745,,,
1999-06-16,AA,equity,50.4116,60.7767,USA,61.0692,59.6653,60.3087,1.255e+06,0.0030722497,,,0.034417238,True,,0.0038556736,0.0038556736,0.05846052,0.05846052,0.030290488,0.030290488,,0.613963122084284,,0.9980775,5.135784e+07,47.37915,0.0,,,,0.0368497,,0.02167058,0.03169949,0.035933767,1.0980453,,,
1999-06-17,AA,equity,52.3039,63.0581,USA,63.0581,60.7767,60.7767,1.1268e+06,0.032702964,,,0.03477844,True,,0.0368497,0.0368497,0.09940066,0.09940066,0.03974004,0.03974004,,0.5130176518938476,,1.0,5.2312664e+07,47.37915,0.0,,,,0.0027798517,,0.023375595,0.032538954,0.035712004,0.993753,,,
1999-06-18,AA,equity,52.4495,63.2335,USA,63.5845,62.2976,63.2335,1.552133e+06,0.001790988,,,0.034093443,True,,0.0027798517,0.0027798517,0.14723718,0.14723718,0.06992004,0.06992004,,0.444610234738342,,1.0,5.3305572e+07,47.37915,0.0,,,,-0.06398362,,0.022031879,0.031689398,0.035658192,1.3458579,,,
1999-06-21,AA,equity,49.1987,59.3144,USA,63.175,58.6124,63.1165,1.352933e+06,0.047292527,,,0.036205865,True,,-0.06398362,-0.06398362,0.055767745,0.055767745,-0.025317732,-0.025317732,,0.4143431456293276,,0.93802035,5.3305572e+07,47.74305,0.0,,,,-0.017912,,0.03140693,0.034871724,0.03676967,1.1633164,,,
1999-06-22,AA,equity,48.3253,58.2614,USA,59.1388,57.6764,59.0804,1.0372e+06,0.017269574,,,0.03491277,True,,-0.017912,-0.017912,0.03161908,0.03161908,-0.0384104,-0.0384104,,0.503731100401551,,0.9213681,5.2904444e+07,48.204,0.0,,,,-0.0070521752,,0.030333314,0.033594053,0.036415625,0.8936731,,,
1999-06-23,AA,equity,47.9857,57.8519,USA,58.0275,56.799,57.9105,1.153533e+06,0.0061135446,,,0.03469484,True,,-0.0070521752,-0.0070521752,0.08435029,0.08435029,-0.04931825,-0.04931825,,0.476231824705321,,0.9148933,5.363231e+07,48.204,0.0,,,,-0.023531582,,0.030387038,0.033198517,0.036315396,0.9904773,,,
1999-06-24,AA,equity,46.8697,56.5065,USA,59.3728,56.2141,57.7934,1.357533e+06,0.017334078,,,0.035431758,True,,-0.023531582,-0.023531582,0.046617452,0.046617452,-0.10969953,-0.10969953,,0.3534261158372263,,0.8936158,5.6297212e+07,48.204,0.0,,,,0.036589514,,0.029173978,0.033596266,0.036234513,1.1633139,,,
1999-06-25,AA,equity,48.6164,58.6124,USA,58.9633,57.2085,57.2085,942000.0,0.038842373,,,0.033991445,True,,0.036589514,0.036589514,0.100712694,0.100712694,-0.07588986,-0.07588986,,0.4278660439181045,,0.92691827,5.6297212e+07,48.470848,0.0,,,,0.009930677,,0.031151926,0.031650163,0.03642968,0.8331786,,,
1999-06-28,AA,equity,49.1016,59.1974,USA,61.0692,58.9633,59.1974,1.034533e+06,0.009599188,,,0.03366891,True,,0.009930677,0.009930677,0.1397606,0.1397606,-0.0019755655,-0.0019755655,,0.3590455354931536,,0.9361691,5.363231e+07,48.76195,0.0,,,,-0.0049530114,,0.0294106,0.031600423,0.036380418,0.93591,,,
1999-06-29,AA,equity,48.859,58.9049,USA,59.1974,57.9689,59.1974,650400.0,0.007615331,,,0.03331917,True,,-0.0049530114,-0.0049530114,0.04988205,0.04988205,0.010983424,0.010983424,,0.3586293862157999,,0.9315437,5.135438e+07,48.88325,0.0,,,,-0.01702539,,0.029411687,0.031301115,0.03639039,0.62450397,,,
1999-06-30,AA,equity,48.0342,57.9105,USA,59.8993,57.9105,58.9633,964867.0,0.017645324,,,0.033163663,True,,-0.01702539,-0.01702539,0.043350123,0.043350123,0.0010102086,0.0010102086,,0.458855040079422,,0.91581804,5.046011e+07,48.88325,0.0,,,,0.01702539,,0.02963159,0.03077892,0.036525592,0.9337905,,,
1999-07-01,AA,equity,48.859,58.9049,USA,59.3728,57.0915,58.1444,1.181533e+06,0.0144095775,,,0.032165878,True,,0.01702539,0.01702539,0.05092602,0.05092602,0.04156718,0.04156718,,0.4546615339968598,,0.9315437,5.046011e+07,48.88325,0.0,,,,-0.0029824036,,0.027087122,0.025344457,0.035630252,1.1206483,,,
1999-07-02,AA,equity,48.7135,58.7293,USA,58.7879,57.5594,58.0859,845800.0,0.0035261333,,,0.03197145,True,,-0.0029824036,-0.0029824036,0.013033799,0.013033799,0.0019952622,0.0019952622,,0.4729771756866581,,0.9287696,4.9627216e+07,48.88325,0.0,,,,0.01581036,,0.026921155,0.02521463,0.035447255,0.79225665,,,
1999-07-06,AA,equity,49.4898,59.6653,USA,61.7126,58.9633,58.9633,1.637733e+06,0.009653807,,,0.03294606,True,,0.01581036,0.01581036,0.04307261,0.04307261,0.007874943,0.007874943,,0.5137006058841813,0.6943533389119092,0.94357044,5.046011e+07,48.9075,0.0,,,,-0.037967898,,0.018919013,0.025332997,0.035432037,1.4708987,,,
1999-07-07,AA,equity,47.646,57.4424,USA,58.3199,56.6235,57.0915,2.1804e+06,0.017413272,,,0.032558396,True,,-0.037967898,-0.037967898,-0.027125308,-0.027125308,-0.025139943,-0.025139943,,0.3926857341387697,0.6371177623773554,0.9084166,5.3075156e+07,48.9075,0.0,,,,0.01716497,,0.021922901,0.025709745,0.035768066,1.8365543,,,
1999-07-08,AA,equity,48.4709,58.4368,USA,59.0804,57.3255,57.3255,1.48e+06,0.011597952,,,0.033091486,True,,0.01716497,0.01716497,-0.008967135,-0.008967135,0.009050417,0.009050417,,0.4717530211908247,0.6259191330761087,0.9241442,5.6297212e+07,48.9075,0.0,,,,0.0029973083,,0.022559414,0.025777657,0.035583783,1.2211726,,,
1999-07-09,AA,equity,48.6164,58.6124,USA,59.6067,58.3784,58.4368,1.096267e+06,0.0027341044,,,0.03234681,True,,0.0029973083,0.0029973083,-0.033369973,-0.033369973,-0.004977666,-0.004977666,,0.4430227101927821,0.6453322318943209,0.92691827,5.6297212e+07,48.88325,0.0,,,,-0.007009879,,0.020848222,0.024827776,0.031462226,0.91656524,,,
1999-07-12,AA,equity,48.2768,58.2029,USA,59.0218,57.618,58.8463,694533.0,0.010092939,,,0.032586284,True,,-0.007009879,-0.007009879,-0.012979706,-0.012979706,-0.009005141,-0.009005141,,0.4419711153978987,0.5345991692384127,0.9204434,5.6297212e+07,48.859,0.0,,,,-0.0020112705,,0.017483791,0.02486869,0.031470407,0.59247017,,,
1999-07-13,AA,equity,48.1798,58.0859,USA,58.1444,57.384,57.735,1.160667e+06,0.0017328575,,,0.0315028,True,,-0.0020112705,-0.0020112705,-0.046245124,-0.046245124,-0.026826771,-0.026826771,,0.3541631767299718,0.4412705764381726,0.918594,5.5636896e+07,48.78625,0.0,,,,-0.0040367846,,0.017080106,0.024070075,0.03132391,0.9822704,,,
1999-07-14,AA,equity,47.9857,57.8519,USA,58.3784,57.5594,58.0859,1.2108e+06,0.0033339811,,,0.030402768,True,,-0.0040367846,-0.0040367846,-0.045462575,-0.045462575,0.0071043437,0.0071043437,,0.2249702690133386,0.5382660548879732,0.9148933,5.5636896e+07,48.66495,0.0,,,,-0.01733786,,0.017064331,0.023398709,0.031005798,1.0126004,,,
1999-07-15,AA,equity,47.1609,56.8576,USA,57.618,56.6235,57.5594,1.156867e+06,0.014986909,,,0.029549366,True,,-0.01733786,-0.01733786,-0.06665611,-0.06665611,-0.027398488,-0.027398488,,0.2063389909441022,0.5559673389998308,0.8991678,5.5636896e+07,48.6164,0.0,,,,0.005128803,,0.017095558,0.022498561,0.03075646,0.97148234,,,
1999-07-16,AA,equity,47.4034,57.1499,USA,58.8463,57.1499,58.7293,1.789467e+06,0.0028661066,,,0.030044053,True,,0.005128803,0.005128803,-0.098377004,-0.098377004,-0.025266992,-0.025266992,,0.236854644403885,0.6050355598061996,0.90379125,5.6824612e+07,48.54365,0.0,,,,-0.0010236584,,0.016017195,0.022561686,0.030744165,1.4620306,,,
1999-07-19,AA,equity,47.3549,57.0915,USA,57.735,56.682,57.4424,815267.0,0.0012556112,,,0.029823616,True,,-0.0010236584,-0.0010236584,-0.10218052,-0.10218052,-0.01928077,-0.01928077,,0.2363527076009544,0.5794196933257798,0.90286654,5.5636896e+07,48.3981,0.0,,,,-0.009262502,,0.016029738,0.022518925,0.030692538,0.68676233,,,
1999-07-20,AA,equity,46.9183,56.565,USA,57.384,55.3366,56.6235,672267.0,0.01377801,,,0.029800028,True,,-0.009262502,-0.009262502,-0.047459394,-0.047459394,-0.026532002,-0.026532002,,0.2822929461083987,0.5861201300105843,0.89454234,5.4955988e+07,48.30105,0.0,,,,-0.0051840935,,0.014695777,0.020722853,0.030713758,0.5830168,,,
1999-07-21,AA,equity,46.6757,56.2725,USA,57.0915,55.8046,56.1556,540933.0,0.009583615,,,0.029906929,True,,-0.0051840935,-0.0051840935,-0.03473149,-0.03473149,-0.027679311,-0.027679311,,0.2085311960520817,0.5243971742528326,0.88991696,5.3927724e+07,48.2283,0.0,,,,0.022610826,,0.009257964,0.020651026,0.030657385,0.47943577,,,
1999-07-22,AA,equity,47.7431,57.5594,USA,57.735,55.863,56.3311,744933.0,0.030352833,,,0.02799925,True,,0.022610826,0.022610826,-0.005068485,-0.005068485,0.012269376,0.012269376,,0.1676613640310305,0.495107042914769,0.91026795,5.2046892e+07,48.107,0.0,,,,-0.033060424,,0.010580098,0.01683304,0.030392036,0.6724193,,,
1999-07-23,AA,equity,46.1905,55.6876,USA,58.1444,55.6876,57.5594,844133.0,0.039164945,,,0.028823229,True,,-0.033060424,-0.033060424,-0.014597327,-0.014597327,-0.02591985,-0.02591985,,0.1487196950229365,0.5348498773014518,0.88066614,5.2046892e+07,48.00995,0.0,,,,-0.014815665,,0.0143462485,0.017822856,0.026994068,0.78003734,,,
1999-07-26,AA,equity,45.5112,54.8687,USA,56.565,54.7517,55.2196,690200.0,0.021465756,,,0.029331481,True,,-0.014815665,-0.014815665,-0.06600251,-0.06600251,-0.03971186,-0.03971186,,0.1378074061781555,0.4653375922931322,0.86771464,4.857192e+07,48.00995,0.0,,,,0.033545695,,0.014669301,0.01800249,0.026452562,0.64530003,,,
1999-07-27,AA,equity,47.0638,56.7406,USA,57.3255,54.9856,54.9856,1.146933e+06,0.029248174,,,0.028741175,True,,0.033545695,0.033545695,-0.04238749,-0.04238749,0.0030963407,0.0030963407,,0.1349187973465453,0.5176643077737244,0.89731646,4.857192e+07,48.00995,0.0,,,,0.014330392,,0.019296097,0.018903388,0.026385618,1.066716,,,
1999-07-28,AA,equity,47.7431,57.5594,USA,57.6764,55.9216,56.3895,619200.0,0.023143398,,,0.028772287,True,,0.014330392,0.014330392,-0.023104085,-0.023104085,0.022610826,0.022610826,,0.0237647676772689,0.5597415579772336,0.91026795,4.857192e+07,47.8644,0.0,,,,-0.02157228,,0.01997908,0.017398013,0.026261665,0.57672966,,,
1999-07-29,AA,equity,46.7242,56.3311,USA,56.9745,55.9216,56.6235,531733.0,0.04056976,,,0.028025182,True,,-0.02157228,-0.02157228,-0.027650975,-0.027650975,-0.02157228,-0.02157228,,-0.02361667020509,0.5161313271650789,0.89084166,4.377425e+07,47.7431,0.0,,,,-0.0052056853,,0.02041554,0.017763298,0.026384264,0.50545764,,,
1999-07-30,AA,equity,46.4816,56.0386,USA,56.3311,55.3366,56.1556,703000.0,0.0074049574,,,0.027881617,True,,-0.0052056853,-0.0052056853,-0.04988205,-0.04988205,0.0062824585,0.0062824585,,-0.0025127544866966,0.4938794477812138,0.8862163,4.377425e+07,47.69455,0.0,,,,0.025761593,,0.020336162,0.017765207,0.026321754,0.68381447,,,
1999-08-02,AA,equity,47.6946,57.501,USA,57.7934,55.8046,56.3311,596800.0,0.04316621,,,0.027938517,True,,0.025761593,0.025761593,-0.021138053,-0.021138053,0.04685972,0.04685972,,0.0396682307302991,0.5309822306120686,0.90934324,4.00964e+07,47.6703,0.0,,,,0.012132912,,0.022156265,0.018403238,0.025449138,0.5876291,,,
1999-08-03,AA,equity,48.2768,58.2029,USA,58.4368,57.0915,57.501,692267.0,0.017526347,,,0.027216407,True,,0.012132912,0.012132912,-0.0248155,-0.0248155,0.025446933,0.025446933,,0.0270609458808428,0.5474133410433664,0.9204434,3.8798904e+07,47.6703,0.0,,,,0.03217176,,0.02211875,0.018212192,0.025500428,0.7149057,,,
